f	pi	p0
0.02564	4336.0	5026.0
0.05128	1518.0	2568.0
0.07692	916.0	1768.0
0.10256	611.0	1418.0
0.12821	461.0	1131.0
0.15385	388.0	776.0
0.17949	324.0	720.0
0.20513	257.0	658.0
0.23077	216.0	540.0
0.25641	167.0	513.0
0.28205	162.0	466.0
0.30769	143.0	401.0
0.33333	129.0	342.0
0.35897	114.0	341.0
0.38462	109.0	323.0
0.41026	126.0	335.0
0.4359	104.0	303.0
0.46154	87.0	259.0
0.48718	58.0	223.0
0.51282	87.0	253.0
0.53846	77.0	252.0
0.5641	62.0	207.0
0.58974	71.0	229.0
0.61538	46.0	193.0
0.64103	52.0	193.0
0.66667	58.0	192.0
0.69231	53.0	186.0
0.71795	53.0	157.0
0.74359	50.0	170.0
0.76923	50.0	168.0
0.79487	33.0	179.0
0.82051	32.0	163.0
0.84615	27.0	148.0
0.87179	41.0	127.0
0.89744	44.0	104.0
0.92308	24.0	133.0
0.94872	36.0	130.0
0.97436	33.0	113.0
1.0	31.0	102.0
