f	pi	p0
0.02564	4443.0	5083.0
0.05128	1558.0	2528.0
0.07692	936.0	1819.0
0.10256	642.0	1437.0
0.12821	484.0	1146.0
0.15385	378.0	811.0
0.17949	307.0	710.0
0.20513	214.0	647.0
0.23077	192.0	561.0
0.25641	153.0	498.0
0.28205	163.0	520.0
0.30769	163.0	434.0
0.33333	128.0	447.0
0.35897	126.0	397.0
0.38462	118.0	332.0
0.41026	92.0	358.0
0.4359	97.0	275.0
0.46154	62.0	266.0
0.48718	68.0	240.0
0.51282	75.0	254.0
0.53846	69.0	258.0
0.5641	51.0	211.0
0.58974	108.0	223.0
0.61538	70.0	226.0
0.64103	57.0	210.0
0.66667	64.0	201.0
0.69231	65.0	191.0
0.71795	47.0	185.0
0.74359	43.0	161.0
0.76923	39.0	168.0
0.79487	43.0	142.0
0.82051	32.0	142.0
0.84615	32.0	136.0
0.87179	32.0	112.0
0.89744	45.0	129.0
0.92308	31.0	137.0
0.94872	24.0	123.0
0.97436	39.0	107.0
1.0	43.0	123.0
