f	pi	p0
0.02564	4245.0	5238.0
0.05128	1493.0	2624.0
0.07692	883.0	1693.0
0.10256	604.0	1446.0
0.12821	426.0	1091.0
0.15385	416.0	908.0
0.17949	262.0	690.0
0.20513	263.0	608.0
0.23077	200.0	587.0
0.25641	167.0	467.0
0.28205	167.0	508.0
0.30769	138.0	394.0
0.33333	146.0	360.0
0.35897	137.0	332.0
0.38462	114.0	338.0
0.41026	107.0	373.0
0.4359	103.0	319.0
0.46154	70.0	288.0
0.48718	67.0	274.0
0.51282	84.0	279.0
0.53846	82.0	266.0
0.5641	63.0	220.0
0.58974	77.0	231.0
0.61538	55.0	200.0
0.64103	53.0	204.0
0.66667	59.0	212.0
0.69231	61.0	188.0
0.71795	59.0	187.0
0.74359	58.0	195.0
0.76923	58.0	186.0
0.79487	39.0	165.0
0.82051	33.0	149.0
0.84615	35.0	167.0
0.87179	35.0	142.0
0.89744	51.0	147.0
0.92308	29.0	113.0
0.94872	37.0	138.0
0.97436	40.0	112.0
1.0	45.0	119.0
