f	pi	p0
0.02564	4291.0	5170.0
0.05128	1556.0	2527.0
0.07692	896.0	1750.0
0.10256	613.0	1334.0
0.12821	465.0	1135.0
0.15385	372.0	879.0
0.17949	265.0	723.0
0.20513	265.0	600.0
0.23077	206.0	565.0
0.25641	153.0	512.0
0.28205	187.0	440.0
0.30769	146.0	371.0
0.33333	135.0	353.0
0.35897	110.0	378.0
0.38462	122.0	360.0
0.41026	103.0	340.0
0.4359	103.0	309.0
0.46154	75.0	283.0
0.48718	64.0	253.0
0.51282	78.0	240.0
0.53846	97.0	257.0
0.5641	69.0	198.0
0.58974	71.0	225.0
0.61538	67.0	203.0
0.64103	73.0	236.0
0.66667	51.0	183.0
0.69231	60.0	209.0
0.71795	55.0	170.0
0.74359	43.0	150.0
0.76923	43.0	160.0
0.79487	38.0	164.0
0.82051	45.0	153.0
0.84615	18.0	151.0
0.87179	41.0	147.0
0.89744	50.0	136.0
0.92308	43.0	113.0
0.94872	28.0	121.0
0.97436	51.0	105.0
1.0	34.0	139.0
