f	pi	p0
0.02564	4284.0	5361.0
0.05128	1569.0	2623.0
0.07692	918.0	1732.0
0.10256	614.0	1402.0
0.12821	408.0	1135.0
0.15385	396.0	859.0
0.17949	302.0	723.0
0.20513	241.0	616.0
0.23077	163.0	604.0
0.25641	168.0	514.0
0.28205	157.0	493.0
0.30769	137.0	383.0
0.33333	151.0	381.0
0.35897	118.0	376.0
0.38462	104.0	357.0
0.41026	117.0	316.0
0.4359	90.0	310.0
0.46154	70.0	270.0
0.48718	84.0	236.0
0.51282	75.0	250.0
0.53846	95.0	240.0
0.5641	57.0	220.0
0.58974	65.0	218.0
0.61538	60.0	226.0
0.64103	49.0	221.0
0.66667	53.0	168.0
0.69231	56.0	207.0
0.71795	53.0	185.0
0.74359	38.0	146.0
0.76923	45.0	162.0
0.79487	40.0	182.0
0.82051	43.0	152.0
0.84615	24.0	161.0
0.87179	30.0	101.0
0.89744	43.0	124.0
0.92308	42.0	111.0
0.94872	35.0	121.0
0.97436	27.0	117.0
1.0	47.0	125.0
