f	pi	p0
0.02564	4199.0	5157.0
0.05128	1516.0	2463.0
0.07692	946.0	1777.0
0.10256	566.0	1364.0
0.12821	470.0	1113.0
0.15385	385.0	871.0
0.17949	264.0	724.0
0.20513	239.0	634.0
0.23077	199.0	584.0
0.25641	158.0	522.0
0.28205	166.0	466.0
0.30769	151.0	397.0
0.33333	134.0	368.0
0.35897	120.0	339.0
0.38462	107.0	341.0
0.41026	102.0	362.0
0.4359	97.0	313.0
0.46154	81.0	283.0
0.48718	60.0	245.0
0.51282	81.0	241.0
0.53846	84.0	250.0
0.5641	52.0	230.0
0.58974	91.0	222.0
0.61538	57.0	200.0
0.64103	59.0	182.0
0.66667	61.0	199.0
0.69231	44.0	172.0
0.71795	55.0	160.0
0.74359	53.0	184.0
0.76923	57.0	172.0
0.79487	39.0	171.0
0.82051	36.0	151.0
0.84615	30.0	139.0
0.87179	39.0	150.0
0.89744	42.0	122.0
0.92308	29.0	140.0
0.94872	39.0	134.0
0.97436	51.0	108.0
1.0	40.0	138.0
