f	pi	p0
0.02564	4290.0	5173.0
0.05128	1518.0	2642.0
0.07692	945.0	1747.0
0.10256	658.0	1423.0
0.12821	478.0	1130.0
0.15385	412.0	821.0
0.17949	272.0	708.0
0.20513	260.0	680.0
0.23077	197.0	612.0
0.25641	154.0	512.0
0.28205	162.0	499.0
0.30769	135.0	399.0
0.33333	137.0	385.0
0.35897	109.0	388.0
0.38462	115.0	340.0
0.41026	94.0	328.0
0.4359	105.0	302.0
0.46154	64.0	247.0
0.48718	80.0	244.0
0.51282	94.0	223.0
0.53846	68.0	268.0
0.5641	58.0	220.0
0.58974	77.0	216.0
0.61538	61.0	192.0
0.64103	52.0	209.0
0.66667	61.0	179.0
0.69231	57.0	194.0
0.71795	51.0	184.0
0.74359	71.0	169.0
0.76923	42.0	181.0
0.79487	39.0	183.0
0.82051	42.0	148.0
0.84615	35.0	169.0
0.87179	36.0	152.0
0.89744	49.0	136.0
0.92308	40.0	120.0
0.94872	39.0	158.0
0.97436	44.0	115.0
1.0	31.0	125.0
