f	pi	p0
0.02564	4229.0	5208.0
0.05128	1562.0	2646.0
0.07692	958.0	1759.0
0.10256	631.0	1433.0
0.12821	452.0	1144.0
0.15385	391.0	876.0
0.17949	274.0	680.0
0.20513	258.0	625.0
0.23077	224.0	577.0
0.25641	174.0	498.0
0.28205	145.0	490.0
0.30769	134.0	421.0
0.33333	137.0	414.0
0.35897	123.0	379.0
0.38462	99.0	338.0
0.41026	115.0	328.0
0.4359	91.0	298.0
0.46154	66.0	295.0
0.48718	67.0	232.0
0.51282	81.0	264.0
0.53846	93.0	248.0
0.5641	47.0	231.0
0.58974	75.0	223.0
0.61538	62.0	221.0
0.64103	49.0	188.0
0.66667	51.0	172.0
0.69231	58.0	191.0
0.71795	49.0	185.0
0.74359	59.0	169.0
0.76923	49.0	176.0
0.79487	46.0	172.0
0.82051	27.0	153.0
0.84615	37.0	161.0
0.87179	42.0	137.0
0.89744	33.0	136.0
0.92308	26.0	113.0
0.94872	41.0	116.0
0.97436	47.0	111.0
1.0	35.0	124.0
