f	pi	p0
0.02564	4236.0	5243.0
0.05128	1524.0	2533.0
0.07692	929.0	1680.0
0.10256	638.0	1448.0
0.12821	453.0	1161.0
0.15385	409.0	828.0
0.17949	318.0	707.0
0.20513	228.0	618.0
0.23077	196.0	625.0
0.25641	161.0	507.0
0.28205	171.0	494.0
0.30769	142.0	365.0
0.33333	119.0	413.0
0.35897	108.0	333.0
0.38462	116.0	380.0
0.41026	105.0	352.0
0.4359	91.0	287.0
0.46154	77.0	282.0
0.48718	73.0	230.0
0.51282	76.0	242.0
0.53846	84.0	272.0
0.5641	71.0	216.0
0.58974	80.0	238.0
0.61538	65.0	214.0
0.64103	59.0	212.0
0.66667	65.0	184.0
0.69231	67.0	174.0
0.71795	62.0	207.0
0.74359	45.0	169.0
0.76923	43.0	158.0
0.79487	33.0	163.0
0.82051	35.0	132.0
0.84615	28.0	166.0
0.87179	34.0	127.0
0.89744	37.0	138.0
0.92308	25.0	132.0
0.94872	37.0	123.0
0.97436	44.0	111.0
1.0	34.0	125.0
