f	pi	p0
0.02564	4415.0	5159.0
0.05128	1563.0	2531.0
0.07692	954.0	1714.0
0.10256	632.0	1426.0
0.12821	437.0	1122.0
0.15385	391.0	840.0
0.17949	299.0	696.0
0.20513	242.0	644.0
0.23077	189.0	596.0
0.25641	177.0	549.0
0.28205	134.0	456.0
0.30769	152.0	419.0
0.33333	134.0	354.0
0.35897	144.0	351.0
0.38462	108.0	362.0
0.41026	103.0	332.0
0.4359	88.0	287.0
0.46154	88.0	286.0
0.48718	60.0	262.0
0.51282	82.0	248.0
0.53846	81.0	249.0
0.5641	65.0	261.0
0.58974	67.0	234.0
0.61538	54.0	205.0
0.64103	55.0	200.0
0.66667	62.0	172.0
0.69231	51.0	200.0
0.71795	57.0	162.0
0.74359	42.0	175.0
0.76923	47.0	167.0
0.79487	40.0	186.0
0.82051	42.0	145.0
0.84615	33.0	151.0
0.87179	22.0	130.0
0.89744	33.0	135.0
0.92308	30.0	127.0
0.94872	38.0	137.0
0.97436	33.0	115.0
1.0	38.0	133.0
