f	pi	p0
0.02564	4355.0	5160.0
0.05128	1535.0	2527.0
0.07692	924.0	1784.0
0.10256	611.0	1438.0
0.12821	438.0	1114.0
0.15385	369.0	855.0
0.17949	294.0	679.0
0.20513	225.0	623.0
0.23077	202.0	556.0
0.25641	161.0	488.0
0.28205	152.0	475.0
0.30769	159.0	399.0
0.33333	125.0	384.0
0.35897	145.0	353.0
0.38462	120.0	349.0
0.41026	97.0	343.0
0.4359	125.0	291.0
0.46154	80.0	281.0
0.48718	72.0	241.0
0.51282	80.0	221.0
0.53846	73.0	271.0
0.5641	67.0	211.0
0.58974	88.0	215.0
0.61538	48.0	210.0
0.64103	56.0	214.0
0.66667	63.0	203.0
0.69231	57.0	198.0
0.71795	60.0	184.0
0.74359	57.0	195.0
0.76923	58.0	159.0
0.79487	43.0	164.0
0.82051	43.0	135.0
0.84615	33.0	143.0
0.87179	33.0	133.0
0.89744	58.0	128.0
0.92308	45.0	132.0
0.94872	35.0	120.0
0.97436	43.0	108.0
1.0	52.0	123.0
