f	pi	p0
0.02564	4314.0	5099.0
0.05128	1595.0	2607.0
0.07692	934.0	1799.0
0.10256	646.0	1412.0
0.12821	499.0	1132.0
0.15385	416.0	811.0
0.17949	315.0	693.0
0.20513	243.0	631.0
0.23077	200.0	607.0
0.25641	151.0	471.0
0.28205	130.0	426.0
0.30769	140.0	385.0
0.33333	122.0	347.0
0.35897	114.0	353.0
0.38462	128.0	339.0
0.41026	102.0	335.0
0.4359	92.0	291.0
0.46154	73.0	290.0
0.48718	62.0	268.0
0.51282	87.0	269.0
0.53846	79.0	228.0
0.5641	76.0	239.0
0.58974	82.0	190.0
0.61538	58.0	187.0
0.64103	46.0	195.0
0.66667	53.0	178.0
0.69231	53.0	185.0
0.71795	58.0	172.0
0.74359	44.0	146.0
0.76923	48.0	171.0
0.79487	44.0	196.0
0.82051	29.0	164.0
0.84615	38.0	147.0
0.87179	37.0	130.0
0.89744	35.0	139.0
0.92308	27.0	141.0
0.94872	46.0	123.0
0.97436	24.0	108.0
1.0	39.0	113.0
