f	pi	p0
0.02564	4297.0	5265.0
0.05128	1555.0	2652.0
0.07692	936.0	1838.0
0.10256	619.0	1370.0
0.12821	516.0	1155.0
0.15385	372.0	806.0
0.17949	291.0	645.0
0.20513	259.0	618.0
0.23077	187.0	613.0
0.25641	162.0	519.0
0.28205	152.0	487.0
0.30769	150.0	384.0
0.33333	123.0	399.0
0.35897	127.0	356.0
0.38462	99.0	363.0
0.41026	103.0	351.0
0.4359	81.0	295.0
0.46154	80.0	335.0
0.48718	75.0	256.0
0.51282	83.0	268.0
0.53846	80.0	277.0
0.5641	69.0	242.0
0.58974	83.0	209.0
0.61538	59.0	222.0
0.64103	52.0	203.0
0.66667	59.0	190.0
0.69231	64.0	200.0
0.71795	66.0	171.0
0.74359	52.0	170.0
0.76923	33.0	166.0
0.79487	40.0	199.0
0.82051	47.0	149.0
0.84615	33.0	145.0
0.87179	43.0	138.0
0.89744	48.0	125.0
0.92308	46.0	109.0
0.94872	24.0	137.0
0.97436	42.0	113.0
1.0	42.0	115.0
