f	pi	p0
0.02564	4296.0	5145.0
0.05128	1586.0	2676.0
0.07692	928.0	1815.0
0.10256	623.0	1329.0
0.12821	438.0	1113.0
0.15385	404.0	824.0
0.17949	285.0	706.0
0.20513	247.0	649.0
0.23077	194.0	551.0
0.25641	166.0	517.0
0.28205	191.0	450.0
0.30769	145.0	443.0
0.33333	112.0	359.0
0.35897	118.0	375.0
0.38462	123.0	324.0
0.41026	82.0	351.0
0.4359	93.0	288.0
0.46154	73.0	262.0
0.48718	75.0	256.0
0.51282	101.0	240.0
0.53846	82.0	266.0
0.5641	62.0	229.0
0.58974	63.0	230.0
0.61538	36.0	202.0
0.64103	69.0	216.0
0.66667	57.0	188.0
0.69231	62.0	181.0
0.71795	47.0	183.0
0.74359	44.0	161.0
0.76923	37.0	149.0
0.79487	31.0	189.0
0.82051	31.0	138.0
0.84615	25.0	160.0
0.87179	31.0	126.0
0.89744	41.0	132.0
0.92308	26.0	121.0
0.94872	38.0	137.0
0.97436	35.0	109.0
1.0	34.0	107.0
