f	pi	p0
0.02564	4340.0	5176.0
0.05128	1606.0	2622.0
0.07692	953.0	1718.0
0.10256	599.0	1394.0
0.12821	475.0	1109.0
0.15385	422.0	858.0
0.17949	274.0	693.0
0.20513	228.0	622.0
0.23077	208.0	548.0
0.25641	176.0	539.0
0.28205	186.0	483.0
0.30769	122.0	383.0
0.33333	124.0	344.0
0.35897	125.0	349.0
0.38462	108.0	385.0
0.41026	101.0	348.0
0.4359	100.0	315.0
0.46154	72.0	257.0
0.48718	52.0	236.0
0.51282	75.0	222.0
0.53846	79.0	248.0
0.5641	69.0	221.0
0.58974	59.0	199.0
0.61538	53.0	210.0
0.64103	48.0	205.0
0.66667	52.0	190.0
0.69231	61.0	173.0
0.71795	69.0	170.0
0.74359	49.0	176.0
0.76923	41.0	164.0
0.79487	34.0	173.0
0.82051	30.0	174.0
0.84615	38.0	144.0
0.87179	32.0	140.0
0.89744	38.0	129.0
0.92308	20.0	127.0
0.94872	34.0	112.0
0.97436	52.0	115.0
1.0	45.0	127.0
