f	pi	p0
0.02564	4274.0	5227.0
0.05128	1619.0	2570.0
0.07692	901.0	1756.0
0.10256	658.0	1364.0
0.12821	478.0	1159.0
0.15385	417.0	865.0
0.17949	260.0	696.0
0.20513	235.0	681.0
0.23077	229.0	595.0
0.25641	152.0	486.0
0.28205	191.0	461.0
0.30769	147.0	373.0
0.33333	123.0	377.0
0.35897	124.0	343.0
0.38462	99.0	341.0
0.41026	102.0	363.0
0.4359	97.0	316.0
0.46154	71.0	293.0
0.48718	77.0	241.0
0.51282	77.0	252.0
0.53846	83.0	259.0
0.5641	70.0	198.0
0.58974	63.0	221.0
0.61538	61.0	195.0
0.64103	55.0	216.0
0.66667	63.0	188.0
0.69231	58.0	181.0
0.71795	57.0	189.0
0.74359	52.0	157.0
0.76923	39.0	150.0
0.79487	40.0	170.0
0.82051	36.0	151.0
0.84615	32.0	172.0
0.87179	29.0	115.0
0.89744	44.0	143.0
0.92308	32.0	131.0
0.94872	33.0	146.0
0.97436	43.0	118.0
1.0	44.0	131.0
