f	pi	p0
0.02564	4286.0	5238.0
0.05128	1578.0	2534.0
0.07692	946.0	1658.0
0.10256	607.0	1399.0
0.12821	445.0	1046.0
0.15385	392.0	853.0
0.17949	273.0	713.0
0.20513	231.0	652.0
0.23077	197.0	616.0
0.25641	144.0	498.0
0.28205	172.0	495.0
0.30769	145.0	411.0
0.33333	142.0	370.0
0.35897	125.0	335.0
0.38462	107.0	353.0
0.41026	107.0	329.0
0.4359	104.0	297.0
0.46154	76.0	274.0
0.48718	63.0	259.0
0.51282	89.0	257.0
0.53846	87.0	268.0
0.5641	57.0	241.0
0.58974	86.0	226.0
0.61538	51.0	210.0
0.64103	53.0	189.0
0.66667	57.0	162.0
0.69231	47.0	181.0
0.71795	49.0	163.0
0.74359	44.0	165.0
0.76923	52.0	152.0
0.79487	24.0	190.0
0.82051	44.0	161.0
0.84615	26.0	174.0
0.87179	46.0	131.0
0.89744	45.0	132.0
0.92308	38.0	137.0
0.94872	43.0	124.0
0.97436	35.0	102.0
1.0	39.0	134.0
