f	pi	p0
0.02564	4219.0	5241.0
0.05128	1575.0	2596.0
0.07692	910.0	1744.0
0.10256	609.0	1335.0
0.12821	506.0	1127.0
0.15385	365.0	878.0
0.17949	284.0	711.0
0.20513	246.0	630.0
0.23077	188.0	620.0
0.25641	143.0	498.0
0.28205	167.0	441.0
0.30769	123.0	332.0
0.33333	123.0	355.0
0.35897	117.0	349.0
0.38462	102.0	352.0
0.41026	110.0	380.0
0.4359	98.0	299.0
0.46154	58.0	265.0
0.48718	72.0	217.0
0.51282	71.0	255.0
0.53846	95.0	258.0
0.5641	82.0	214.0
0.58974	63.0	214.0
0.61538	54.0	213.0
0.64103	54.0	194.0
0.66667	49.0	221.0
0.69231	73.0	194.0
0.71795	56.0	152.0
0.74359	36.0	172.0
0.76923	49.0	157.0
0.79487	44.0	187.0
0.82051	40.0	150.0
0.84615	31.0	152.0
0.87179	37.0	121.0
0.89744	38.0	129.0
0.92308	33.0	114.0
0.94872	34.0	128.0
0.97436	47.0	111.0
1.0	50.0	143.0
