f	pi	p0
0.02564	4356.0	5089.0
0.05128	1576.0	2660.0
0.07692	946.0	1814.0
0.10256	628.0	1342.0
0.12821	466.0	1176.0
0.15385	386.0	870.0
0.17949	307.0	696.0
0.20513	264.0	656.0
0.23077	224.0	603.0
0.25641	165.0	497.0
0.28205	154.0	484.0
0.30769	137.0	408.0
0.33333	117.0	390.0
0.35897	125.0	359.0
0.38462	103.0	356.0
0.41026	95.0	304.0
0.4359	85.0	302.0
0.46154	74.0	274.0
0.48718	74.0	268.0
0.51282	89.0	258.0
0.53846	84.0	264.0
0.5641	56.0	236.0
0.58974	53.0	229.0
0.61538	64.0	183.0
0.64103	59.0	215.0
0.66667	57.0	181.0
0.69231	58.0	189.0
0.71795	52.0	180.0
0.74359	47.0	190.0
0.76923	43.0	149.0
0.79487	45.0	156.0
0.82051	40.0	139.0
0.84615	27.0	143.0
0.87179	35.0	121.0
0.89744	44.0	128.0
0.92308	26.0	126.0
0.94872	43.0	113.0
0.97436	36.0	115.0
1.0	42.0	102.0
