f	pi	p0
0.02564	4387.0	5061.0
0.05128	1541.0	2645.0
0.07692	907.0	1744.0
0.10256	654.0	1381.0
0.12821	457.0	1108.0
0.15385	372.0	853.0
0.17949	263.0	669.0
0.20513	263.0	674.0
0.23077	235.0	610.0
0.25641	150.0	518.0
0.28205	149.0	502.0
0.30769	151.0	404.0
0.33333	133.0	362.0
0.35897	138.0	365.0
0.38462	103.0	371.0
0.41026	89.0	296.0
0.4359	96.0	303.0
0.46154	73.0	245.0
0.48718	75.0	236.0
0.51282	83.0	269.0
0.53846	75.0	228.0
0.5641	69.0	206.0
0.58974	77.0	224.0
0.61538	52.0	195.0
0.64103	48.0	197.0
0.66667	56.0	195.0
0.69231	46.0	180.0
0.71795	64.0	174.0
0.74359	41.0	188.0
0.76923	49.0	171.0
0.79487	45.0	182.0
0.82051	45.0	157.0
0.84615	28.0	155.0
0.87179	40.0	121.0
0.89744	55.0	108.0
0.92308	28.0	119.0
0.94872	33.0	119.0
0.97436	37.0	108.0
1.0	45.0	118.0
