f	pi	p0
0.02564	4414.0	5190.0
0.05128	1582.0	2594.0
0.07692	929.0	1770.0
0.10256	627.0	1389.0
0.12821	508.0	1127.0
0.15385	387.0	840.0
0.17949	296.0	719.0
0.20513	266.0	636.0
0.23077	199.0	610.0
0.25641	160.0	509.0
0.28205	166.0	458.0
0.30769	130.0	370.0
0.33333	120.0	380.0
0.35897	130.0	352.0
0.38462	102.0	345.0
0.41026	113.0	322.0
0.4359	119.0	284.0
0.46154	64.0	278.0
0.48718	92.0	264.0
0.51282	82.0	257.0
0.53846	83.0	235.0
0.5641	73.0	217.0
0.58974	62.0	214.0
0.61538	62.0	199.0
0.64103	52.0	216.0
0.66667	54.0	190.0
0.69231	53.0	183.0
0.71795	47.0	168.0
0.74359	49.0	168.0
0.76923	46.0	168.0
0.79487	44.0	180.0
0.82051	39.0	173.0
0.84615	36.0	132.0
0.87179	44.0	127.0
0.89744	55.0	122.0
0.92308	30.0	126.0
0.94872	39.0	119.0
0.97436	40.0	96.0
1.0	38.0	124.0
