f	pi	p0
0.02564	4279.0	5289.0
0.05128	1543.0	2574.0
0.07692	931.0	1757.0
0.10256	615.0	1337.0
0.12821	495.0	1185.0
0.15385	376.0	858.0
0.17949	302.0	706.0
0.20513	263.0	624.0
0.23077	195.0	577.0
0.25641	159.0	486.0
0.28205	150.0	464.0
0.30769	141.0	370.0
0.33333	134.0	361.0
0.35897	128.0	379.0
0.38462	112.0	355.0
0.41026	103.0	330.0
0.4359	93.0	301.0
0.46154	77.0	281.0
0.48718	66.0	230.0
0.51282	91.0	263.0
0.53846	80.0	250.0
0.5641	53.0	209.0
0.58974	79.0	216.0
0.61538	54.0	189.0
0.64103	54.0	215.0
0.66667	55.0	197.0
0.69231	56.0	184.0
0.71795	40.0	159.0
0.74359	49.0	166.0
0.76923	39.0	177.0
0.79487	30.0	182.0
0.82051	44.0	157.0
0.84615	35.0	151.0
0.87179	38.0	107.0
0.89744	46.0	137.0
0.92308	24.0	109.0
0.94872	29.0	119.0
0.97436	46.0	102.0
1.0	42.0	125.0
