f	pi	p0
0.02564	4442.0	5155.0
0.05128	1618.0	2523.0
0.07692	999.0	1741.0
0.10256	583.0	1473.0
0.12821	497.0	1139.0
0.15385	387.0	847.0
0.17949	304.0	678.0
0.20513	268.0	649.0
0.23077	197.0	622.0
0.25641	165.0	477.0
0.28205	149.0	424.0
0.30769	157.0	398.0
0.33333	126.0	368.0
0.35897	132.0	350.0
0.38462	96.0	324.0
0.41026	99.0	329.0
0.4359	97.0	283.0
0.46154	81.0	263.0
0.48718	86.0	242.0
0.51282	84.0	245.0
0.53846	91.0	239.0
0.5641	62.0	221.0
0.58974	74.0	216.0
0.61538	63.0	197.0
0.64103	58.0	227.0
0.66667	68.0	188.0
0.69231	51.0	179.0
0.71795	51.0	179.0
0.74359	44.0	151.0
0.76923	45.0	152.0
0.79487	46.0	185.0
0.82051	35.0	149.0
0.84615	26.0	151.0
0.87179	30.0	143.0
0.89744	47.0	132.0
0.92308	25.0	137.0
0.94872	38.0	126.0
0.97436	44.0	102.0
1.0	49.0	128.0
