f	pi	p0
0.02564	4307.0	5157.0
0.05128	1553.0	2629.0
0.07692	913.0	1762.0
0.10256	635.0	1310.0
0.12821	439.0	1144.0
0.15385	374.0	837.0
0.17949	275.0	706.0
0.20513	228.0	628.0
0.23077	219.0	615.0
0.25641	162.0	551.0
0.28205	168.0	490.0
0.30769	137.0	415.0
0.33333	150.0	356.0
0.35897	129.0	374.0
0.38462	109.0	379.0
0.41026	99.0	323.0
0.4359	112.0	293.0
0.46154	77.0	301.0
0.48718	80.0	250.0
0.51282	96.0	213.0
0.53846	90.0	249.0
0.5641	62.0	205.0
0.58974	62.0	197.0
0.61538	48.0	205.0
0.64103	59.0	214.0
0.66667	47.0	191.0
0.69231	54.0	181.0
0.71795	43.0	176.0
0.74359	49.0	177.0
0.76923	50.0	169.0
0.79487	48.0	181.0
0.82051	37.0	147.0
0.84615	37.0	144.0
0.87179	36.0	116.0
0.89744	41.0	108.0
0.92308	42.0	113.0
0.94872	34.0	138.0
0.97436	46.0	111.0
1.0	47.0	128.0
