f	pi	p0
0.02564	4233.0	5192.0
0.05128	1533.0	2569.0
0.07692	920.0	1726.0
0.10256	596.0	1340.0
0.12821	430.0	1139.0
0.15385	355.0	835.0
0.17949	286.0	698.0
0.20513	253.0	673.0
0.23077	190.0	619.0
0.25641	174.0	512.0
0.28205	156.0	442.0
0.30769	124.0	446.0
0.33333	120.0	390.0
0.35897	117.0	355.0
0.38462	120.0	341.0
0.41026	112.0	328.0
0.4359	108.0	321.0
0.46154	69.0	255.0
0.48718	75.0	265.0
0.51282	87.0	257.0
0.53846	85.0	235.0
0.5641	79.0	239.0
0.58974	75.0	203.0
0.61538	49.0	197.0
0.64103	65.0	202.0
0.66667	57.0	170.0
0.69231	61.0	179.0
0.71795	54.0	178.0
0.74359	43.0	167.0
0.76923	57.0	178.0
0.79487	44.0	180.0
0.82051	42.0	185.0
0.84615	33.0	130.0
0.87179	35.0	135.0
0.89744	44.0	139.0
0.92308	37.0	146.0
0.94872	33.0	129.0
0.97436	36.0	99.0
1.0	41.0	122.0
