f	pi	p0
0.02564	4281.0	5232.0
0.05128	1522.0	2657.0
0.07692	949.0	1829.0
0.10256	609.0	1365.0
0.12821	433.0	1135.0
0.15385	366.0	832.0
0.17949	252.0	701.0
0.20513	229.0	632.0
0.23077	194.0	590.0
0.25641	168.0	549.0
0.28205	166.0	468.0
0.30769	146.0	386.0
0.33333	128.0	360.0
0.35897	129.0	335.0
0.38462	131.0	354.0
0.41026	117.0	339.0
0.4359	107.0	348.0
0.46154	65.0	274.0
0.48718	68.0	236.0
0.51282	89.0	256.0
0.53846	85.0	244.0
0.5641	67.0	205.0
0.58974	53.0	233.0
0.61538	48.0	230.0
0.64103	60.0	229.0
0.66667	48.0	196.0
0.69231	62.0	163.0
0.71795	37.0	167.0
0.74359	45.0	179.0
0.76923	49.0	165.0
0.79487	30.0	198.0
0.82051	30.0	130.0
0.84615	32.0	158.0
0.87179	40.0	119.0
0.89744	50.0	127.0
0.92308	33.0	128.0
0.94872	39.0	131.0
0.97436	38.0	109.0
1.0	33.0	139.0
