f	pi	p0
0.02564	4159.0	5006.0
0.05128	1402.0	2420.0
0.07692	836.0	1604.0
0.10256	538.0	1144.0
0.12821	413.0	816.0
0.15385	261.0	715.0
0.17949	238.0	619.0
0.20513	204.0	553.0
0.23077	175.0	415.0
0.25641	153.0	391.0
0.28205	129.0	304.0
0.30769	123.0	299.0
0.33333	88.0	248.0
0.35897	79.0	215.0
0.38462	97.0	249.0
0.41026	74.0	234.0
0.4359	52.0	190.0
0.46154	45.0	196.0
0.48718	45.0	200.0
0.51282	51.0	159.0
0.53846	37.0	163.0
0.5641	54.0	140.0
0.58974	35.0	136.0
0.61538	47.0	97.0
0.64103	40.0	126.0
0.66667	42.0	114.0
0.69231	47.0	120.0
0.71795	37.0	129.0
0.74359	51.0	108.0
0.76923	38.0	90.0
0.79487	32.0	105.0
0.82051	33.0	112.0
0.84615	32.0	98.0
0.87179	32.0	103.0
0.89744	36.0	132.0
0.92308	33.0	104.0
0.94872	31.0	105.0
0.97436	35.0	79.0
1.0	26.0	93.0
