f	pi	p0
0.02564	4121.0	4781.0
0.05128	1448.0	2495.0
0.07692	793.0	1583.0
0.10256	507.0	1144.0
0.12821	383.0	775.0
0.15385	292.0	692.0
0.17949	271.0	596.0
0.20513	241.0	528.0
0.23077	151.0	422.0
0.25641	169.0	352.0
0.28205	129.0	328.0
0.30769	126.0	299.0
0.33333	101.0	230.0
0.35897	107.0	218.0
0.38462	83.0	293.0
0.41026	73.0	218.0
0.4359	56.0	207.0
0.46154	44.0	199.0
0.48718	72.0	185.0
0.51282	63.0	153.0
0.53846	56.0	171.0
0.5641	32.0	151.0
0.58974	28.0	125.0
0.61538	53.0	131.0
0.64103	49.0	159.0
0.66667	54.0	116.0
0.69231	38.0	111.0
0.71795	47.0	129.0
0.74359	49.0	100.0
0.76923	35.0	89.0
0.79487	24.0	93.0
0.82051	22.0	120.0
0.84615	30.0	117.0
0.87179	47.0	113.0
0.89744	37.0	114.0
0.92308	25.0	121.0
0.94872	33.0	96.0
0.97436	32.0	95.0
1.0	24.0	96.0
