f	pi	p0
0.02564	4152.0	5027.0
0.05128	1456.0	2409.0
0.07692	894.0	1608.0
0.10256	491.0	1048.0
0.12821	369.0	884.0
0.15385	281.0	759.0
0.17949	243.0	610.0
0.20513	228.0	553.0
0.23077	176.0	431.0
0.25641	160.0	357.0
0.28205	130.0	334.0
0.30769	131.0	324.0
0.33333	95.0	237.0
0.35897	100.0	250.0
0.38462	91.0	291.0
0.41026	70.0	216.0
0.4359	74.0	193.0
0.46154	59.0	171.0
0.48718	53.0	205.0
0.51282	53.0	158.0
0.53846	39.0	156.0
0.5641	52.0	155.0
0.58974	41.0	135.0
0.61538	29.0	122.0
0.64103	29.0	169.0
0.66667	27.0	138.0
0.69231	36.0	120.0
0.71795	49.0	163.0
0.74359	54.0	100.0
0.76923	39.0	96.0
0.79487	34.0	94.0
0.82051	15.0	120.0
0.84615	33.0	111.0
0.87179	39.0	102.0
0.89744	45.0	123.0
0.92308	24.0	107.0
0.94872	28.0	111.0
0.97436	39.0	87.0
1.0	27.0	106.0
