f	pi	p0
0.02564	4206.0	4948.0
0.05128	1393.0	2409.0
0.07692	821.0	1576.0
0.10256	558.0	1170.0
0.12821	390.0	899.0
0.15385	286.0	756.0
0.17949	254.0	564.0
0.20513	222.0	557.0
0.23077	160.0	393.0
0.25641	161.0	362.0
0.28205	117.0	315.0
0.30769	124.0	346.0
0.33333	99.0	238.0
0.35897	87.0	224.0
0.38462	115.0	272.0
0.41026	82.0	220.0
0.4359	63.0	175.0
0.46154	44.0	191.0
0.48718	54.0	171.0
0.51282	61.0	132.0
0.53846	36.0	158.0
0.5641	66.0	153.0
0.58974	48.0	126.0
0.61538	49.0	123.0
0.64103	37.0	134.0
0.66667	37.0	142.0
0.69231	47.0	124.0
0.71795	32.0	127.0
0.74359	42.0	109.0
0.76923	42.0	87.0
0.79487	32.0	100.0
0.82051	33.0	122.0
0.84615	32.0	101.0
0.87179	33.0	115.0
0.89744	39.0	124.0
0.92308	32.0	106.0
0.94872	40.0	84.0
0.97436	34.0	82.0
1.0	32.0	93.0
