f	pi	p0
0.02564	4124.0	4934.0
0.05128	1508.0	2450.0
0.07692	799.0	1485.0
0.10256	528.0	1135.0
0.12821	399.0	880.0
0.15385	283.0	711.0
0.17949	275.0	633.0
0.20513	223.0	554.0
0.23077	178.0	446.0
0.25641	159.0	359.0
0.28205	128.0	347.0
0.30769	117.0	320.0
0.33333	80.0	234.0
0.35897	103.0	231.0
0.38462	96.0	269.0
0.41026	73.0	220.0
0.4359	61.0	184.0
0.46154	50.0	175.0
0.48718	67.0	217.0
0.51282	49.0	177.0
0.53846	70.0	161.0
0.5641	50.0	133.0
0.58974	42.0	153.0
0.61538	60.0	155.0
0.64103	43.0	159.0
0.66667	39.0	139.0
0.69231	40.0	113.0
0.71795	35.0	152.0
0.74359	58.0	114.0
0.76923	38.0	96.0
0.79487	33.0	120.0
0.82051	21.0	102.0
0.84615	33.0	98.0
0.87179	47.0	110.0
0.89744	40.0	112.0
0.92308	29.0	124.0
0.94872	30.0	103.0
0.97436	32.0	86.0
1.0	30.0	106.0
