f	pi	p0
0.02564	4130.0	4941.0
0.05128	1444.0	2435.0
0.07692	900.0	1593.0
0.10256	509.0	1135.0
0.12821	401.0	831.0
0.15385	299.0	751.0
0.17949	266.0	576.0
0.20513	224.0	535.0
0.23077	160.0	439.0
0.25641	172.0	391.0
0.28205	120.0	299.0
0.30769	120.0	297.0
0.33333	79.0	233.0
0.35897	89.0	226.0
0.38462	105.0	265.0
0.41026	69.0	210.0
0.4359	60.0	190.0
0.46154	46.0	189.0
0.48718	72.0	170.0
0.51282	62.0	155.0
0.53846	37.0	149.0
0.5641	60.0	146.0
0.58974	40.0	149.0
0.61538	57.0	139.0
0.64103	43.0	147.0
0.66667	45.0	157.0
0.69231	29.0	121.0
0.71795	39.0	152.0
0.74359	58.0	96.0
0.76923	34.0	97.0
0.79487	39.0	103.0
0.82051	25.0	146.0
0.84615	38.0	114.0
0.87179	36.0	108.0
0.89744	40.0	120.0
0.92308	28.0	130.0
0.94872	40.0	109.0
0.97436	29.0	93.0
1.0	35.0	110.0
