f	pi	p0
0.02564	4055.0	4935.0
0.05128	1543.0	2426.0
0.07692	828.0	1555.0
0.10256	525.0	1126.0
0.12821	399.0	821.0
0.15385	297.0	708.0
0.17949	225.0	615.0
0.20513	239.0	509.0
0.23077	154.0	453.0
0.25641	161.0	378.0
0.28205	114.0	343.0
0.30769	104.0	284.0
0.33333	89.0	242.0
0.35897	100.0	213.0
0.38462	109.0	271.0
0.41026	74.0	218.0
0.4359	58.0	180.0
0.46154	48.0	216.0
0.48718	68.0	219.0
0.51282	47.0	161.0
0.53846	58.0	166.0
0.5641	49.0	159.0
0.58974	34.0	128.0
0.61538	46.0	144.0
0.64103	32.0	161.0
0.66667	49.0	130.0
0.69231	33.0	146.0
0.71795	43.0	132.0
0.74359	53.0	131.0
0.76923	48.0	98.0
0.79487	26.0	86.0
0.82051	30.0	102.0
0.84615	37.0	106.0
0.87179	35.0	108.0
0.89744	51.0	108.0
0.92308	28.0	98.0
0.94872	34.0	96.0
0.97436	41.0	82.0
1.0	26.0	85.0
