f	pi	p0
0.02564	4156.0	5080.0
0.05128	1393.0	2364.0
0.07692	840.0	1557.0
0.10256	521.0	1136.0
0.12821	353.0	830.0
0.15385	301.0	747.0
0.17949	228.0	570.0
0.20513	210.0	549.0
0.23077	165.0	407.0
0.25641	132.0	379.0
0.28205	101.0	316.0
0.30769	95.0	286.0
0.33333	107.0	267.0
0.35897	82.0	234.0
0.38462	83.0	267.0
0.41026	91.0	225.0
0.4359	53.0	183.0
0.46154	54.0	184.0
0.48718	58.0	219.0
0.51282	70.0	157.0
0.53846	50.0	147.0
0.5641	55.0	157.0
0.58974	42.0	150.0
0.61538	51.0	110.0
0.64103	38.0	162.0
0.66667	38.0	112.0
0.69231	30.0	117.0
0.71795	34.0	139.0
0.74359	49.0	112.0
0.76923	37.0	82.0
0.79487	31.0	90.0
0.82051	29.0	126.0
0.84615	23.0	106.0
0.87179	52.0	100.0
0.89744	41.0	122.0
0.92308	29.0	115.0
0.94872	39.0	118.0
0.97436	27.0	83.0
1.0	36.0	109.0
