f	pi	p0
0.02564	4107.0	4986.0
0.05128	1445.0	2466.0
0.07692	875.0	1485.0
0.10256	546.0	1118.0
0.12821	396.0	857.0
0.15385	283.0	733.0
0.17949	261.0	629.0
0.20513	204.0	521.0
0.23077	180.0	390.0
0.25641	165.0	365.0
0.28205	134.0	292.0
0.30769	108.0	312.0
0.33333	89.0	276.0
0.35897	83.0	242.0
0.38462	116.0	296.0
0.41026	81.0	232.0
0.4359	57.0	157.0
0.46154	50.0	188.0
0.48718	68.0	218.0
0.51282	62.0	173.0
0.53846	45.0	172.0
0.5641	61.0	131.0
0.58974	42.0	137.0
0.61538	37.0	118.0
0.64103	42.0	156.0
0.66667	40.0	126.0
0.69231	41.0	139.0
0.71795	47.0	138.0
0.74359	52.0	104.0
0.76923	40.0	112.0
0.79487	17.0	107.0
0.82051	24.0	122.0
0.84615	33.0	116.0
0.87179	37.0	108.0
0.89744	43.0	110.0
0.92308	25.0	99.0
0.94872	28.0	86.0
0.97436	32.0	117.0
1.0	33.0	106.0
