f	pi	p0
0.02564	4084.0	4883.0
0.05128	1428.0	2489.0
0.07692	877.0	1517.0
0.10256	538.0	1096.0
0.12821	416.0	881.0
0.15385	289.0	701.0
0.17949	249.0	586.0
0.20513	239.0	499.0
0.23077	171.0	384.0
0.25641	170.0	342.0
0.28205	123.0	342.0
0.30769	124.0	319.0
0.33333	76.0	218.0
0.35897	86.0	206.0
0.38462	108.0	270.0
0.41026	87.0	237.0
0.4359	48.0	190.0
0.46154	65.0	155.0
0.48718	68.0	188.0
0.51282	50.0	151.0
0.53846	59.0	149.0
0.5641	57.0	149.0
0.58974	39.0	123.0
0.61538	51.0	124.0
0.64103	45.0	151.0
0.66667	44.0	128.0
0.69231	39.0	111.0
0.71795	34.0	137.0
0.74359	51.0	113.0
0.76923	39.0	97.0
0.79487	37.0	119.0
0.82051	35.0	128.0
0.84615	26.0	108.0
0.87179	26.0	110.0
0.89744	30.0	109.0
0.92308	22.0	101.0
0.94872	38.0	93.0
0.97436	26.0	87.0
1.0	24.0	99.0
