f	pi	p0
0.02564	4109.0	4906.0
0.05128	1421.0	2512.0
0.07692	770.0	1515.0
0.10256	520.0	1137.0
0.12821	387.0	830.0
0.15385	275.0	671.0
0.17949	266.0	596.0
0.20513	222.0	568.0
0.23077	177.0	417.0
0.25641	161.0	363.0
0.28205	128.0	320.0
0.30769	110.0	306.0
0.33333	90.0	227.0
0.35897	89.0	221.0
0.38462	99.0	266.0
0.41026	71.0	237.0
0.4359	59.0	188.0
0.46154	46.0	168.0
0.48718	57.0	227.0
0.51282	57.0	166.0
0.53846	56.0	163.0
0.5641	55.0	144.0
0.58974	45.0	127.0
0.61538	58.0	138.0
0.64103	40.0	155.0
0.66667	39.0	122.0
0.69231	59.0	119.0
0.71795	36.0	148.0
0.74359	57.0	100.0
0.76923	29.0	82.0
0.79487	45.0	92.0
0.82051	28.0	127.0
0.84615	28.0	103.0
0.87179	32.0	122.0
0.89744	42.0	128.0
0.92308	24.0	86.0
0.94872	35.0	108.0
0.97436	28.0	88.0
1.0	25.0	104.0
