f	pi	p0
0.02564	4213.0	5052.0
0.05128	1452.0	2432.0
0.07692	844.0	1546.0
0.10256	519.0	1052.0
0.12821	381.0	820.0
0.15385	278.0	720.0
0.17949	241.0	629.0
0.20513	235.0	527.0
0.23077	149.0	455.0
0.25641	206.0	398.0
0.28205	111.0	298.0
0.30769	107.0	305.0
0.33333	82.0	235.0
0.35897	97.0	231.0
0.38462	113.0	254.0
0.41026	68.0	229.0
0.4359	63.0	186.0
0.46154	47.0	186.0
0.48718	56.0	183.0
0.51282	45.0	162.0
0.53846	50.0	166.0
0.5641	57.0	153.0
0.58974	53.0	130.0
0.61538	36.0	122.0
0.64103	39.0	137.0
0.66667	34.0	124.0
0.69231	40.0	99.0
0.71795	26.0	139.0
0.74359	43.0	86.0
0.76923	50.0	91.0
0.79487	30.0	103.0
0.82051	33.0	135.0
0.84615	12.0	130.0
0.87179	32.0	105.0
0.89744	33.0	136.0
0.92308	24.0	122.0
0.94872	28.0	110.0
0.97436	47.0	90.0
1.0	22.0	97.0
