f	pi	p0
0.02564	4093.0	5056.0
0.05128	1475.0	2484.0
0.07692	883.0	1549.0
0.10256	527.0	1109.0
0.12821	425.0	832.0
0.15385	254.0	773.0
0.17949	254.0	600.0
0.20513	236.0	545.0
0.23077	150.0	446.0
0.25641	161.0	362.0
0.28205	116.0	364.0
0.30769	106.0	308.0
0.33333	80.0	228.0
0.35897	111.0	237.0
0.38462	90.0	294.0
0.41026	80.0	238.0
0.4359	56.0	207.0
0.46154	42.0	192.0
0.48718	67.0	189.0
0.51282	56.0	155.0
0.53846	51.0	161.0
0.5641	55.0	144.0
0.58974	42.0	130.0
0.61538	45.0	136.0
0.64103	38.0	126.0
0.66667	34.0	124.0
0.69231	30.0	153.0
0.71795	44.0	143.0
0.74359	60.0	109.0
0.76923	44.0	93.0
0.79487	39.0	87.0
0.82051	32.0	108.0
0.84615	23.0	99.0
0.87179	30.0	113.0
0.89744	45.0	124.0
0.92308	27.0	98.0
0.94872	31.0	97.0
0.97436	30.0	113.0
1.0	31.0	100.0
