f	pi	p0
0.02564	4119.0	4908.0
0.05128	1418.0	2493.0
0.07692	858.0	1519.0
0.10256	479.0	1120.0
0.12821	407.0	837.0
0.15385	277.0	775.0
0.17949	232.0	581.0
0.20513	207.0	560.0
0.23077	176.0	419.0
0.25641	173.0	360.0
0.28205	133.0	324.0
0.30769	98.0	308.0
0.33333	94.0	264.0
0.35897	91.0	221.0
0.38462	101.0	267.0
0.41026	91.0	248.0
0.4359	57.0	167.0
0.46154	48.0	153.0
0.48718	71.0	178.0
0.51282	62.0	154.0
0.53846	51.0	159.0
0.5641	60.0	132.0
0.58974	45.0	136.0
0.61538	45.0	114.0
0.64103	48.0	177.0
0.66667	33.0	135.0
0.69231	39.0	124.0
0.71795	33.0	140.0
0.74359	55.0	107.0
0.76923	45.0	88.0
0.79487	36.0	97.0
0.82051	20.0	128.0
0.84615	34.0	97.0
0.87179	31.0	105.0
0.89744	39.0	115.0
0.92308	28.0	120.0
0.94872	39.0	121.0
0.97436	23.0	80.0
1.0	34.0	86.0
