f	pi	p0
0.02564	3933.0	4972.0
0.05128	1447.0	2494.0
0.07692	854.0	1665.0
0.10256	524.0	1115.0
0.12821	381.0	856.0
0.15385	288.0	706.0
0.17949	282.0	582.0
0.20513	235.0	564.0
0.23077	147.0	440.0
0.25641	146.0	351.0
0.28205	124.0	326.0
0.30769	96.0	312.0
0.33333	101.0	237.0
0.35897	86.0	249.0
0.38462	96.0	260.0
0.41026	80.0	219.0
0.4359	57.0	177.0
0.46154	54.0	193.0
0.48718	47.0	208.0
0.51282	41.0	135.0
0.53846	60.0	186.0
0.5641	52.0	153.0
0.58974	38.0	132.0
0.61538	50.0	142.0
0.64103	56.0	162.0
0.66667	32.0	113.0
0.69231	36.0	124.0
0.71795	40.0	141.0
0.74359	55.0	109.0
0.76923	57.0	90.0
0.79487	37.0	95.0
0.82051	27.0	124.0
0.84615	20.0	88.0
0.87179	36.0	105.0
0.89744	39.0	135.0
0.92308	16.0	116.0
0.94872	42.0	122.0
0.97436	35.0	80.0
1.0	30.0	106.0
