f	pi	p0
0.02564	4217.0	4883.0
0.05128	1424.0	2536.0
0.07692	847.0	1646.0
0.10256	541.0	1097.0
0.12821	386.0	831.0
0.15385	293.0	741.0
0.17949	260.0	585.0
0.20513	207.0	604.0
0.23077	172.0	405.0
0.25641	172.0	354.0
0.28205	139.0	361.0
0.30769	117.0	301.0
0.33333	94.0	253.0
0.35897	91.0	255.0
0.38462	84.0	302.0
0.41026	77.0	239.0
0.4359	60.0	169.0
0.46154	66.0	193.0
0.48718	58.0	203.0
0.51282	66.0	173.0
0.53846	51.0	191.0
0.5641	48.0	162.0
0.58974	38.0	129.0
0.61538	54.0	127.0
0.64103	41.0	155.0
0.66667	37.0	142.0
0.69231	52.0	134.0
0.71795	33.0	157.0
0.74359	60.0	138.0
0.76923	48.0	95.0
0.79487	33.0	118.0
0.82051	28.0	120.0
0.84615	35.0	110.0
0.87179	30.0	109.0
0.89744	49.0	120.0
0.92308	30.0	119.0
0.94872	38.0	111.0
0.97436	41.0	79.0
1.0	32.0	94.0
