f	pi	p0
0.02564	4167.0	4992.0
0.05128	1393.0	2412.0
0.07692	847.0	1516.0
0.10256	569.0	1166.0
0.12821	378.0	827.0
0.15385	283.0	726.0
0.17949	274.0	613.0
0.20513	224.0	541.0
0.23077	192.0	451.0
0.25641	141.0	371.0
0.28205	128.0	314.0
0.30769	125.0	315.0
0.33333	103.0	234.0
0.35897	85.0	225.0
0.38462	94.0	296.0
0.41026	82.0	215.0
0.4359	52.0	184.0
0.46154	49.0	188.0
0.48718	76.0	173.0
0.51282	46.0	146.0
0.53846	34.0	152.0
0.5641	57.0	124.0
0.58974	45.0	140.0
0.61538	50.0	130.0
0.64103	39.0	159.0
0.66667	37.0	128.0
0.69231	31.0	132.0
0.71795	45.0	137.0
0.74359	40.0	87.0
0.76923	34.0	82.0
0.79487	46.0	116.0
0.82051	19.0	124.0
0.84615	28.0	114.0
0.87179	33.0	119.0
0.89744	45.0	121.0
0.92308	21.0	123.0
0.94872	29.0	103.0
0.97436	47.0	75.0
1.0	19.0	93.0
