f	pi	p0
0.02564	4077.0	4957.0
0.05128	1422.0	2427.0
0.07692	874.0	1592.0
0.10256	581.0	1105.0
0.12821	417.0	844.0
0.15385	302.0	700.0
0.17949	243.0	608.0
0.20513	228.0	528.0
0.23077	163.0	425.0
0.25641	161.0	347.0
0.28205	123.0	332.0
0.30769	108.0	278.0
0.33333	73.0	246.0
0.35897	79.0	220.0
0.38462	98.0	261.0
0.41026	88.0	236.0
0.4359	50.0	211.0
0.46154	42.0	172.0
0.48718	45.0	209.0
0.51282	51.0	169.0
0.53846	46.0	177.0
0.5641	62.0	135.0
0.58974	56.0	169.0
0.61538	47.0	128.0
0.64103	41.0	126.0
0.66667	45.0	125.0
0.69231	43.0	111.0
0.71795	44.0	160.0
0.74359	46.0	101.0
0.76923	34.0	99.0
0.79487	17.0	96.0
0.82051	17.0	94.0
0.84615	41.0	128.0
0.87179	33.0	112.0
0.89744	42.0	116.0
0.92308	23.0	100.0
0.94872	38.0	112.0
0.97436	29.0	84.0
1.0	37.0	89.0
