f	pi	p0
0.02564	4111.0	4973.0
0.05128	1437.0	2427.0
0.07692	895.0	1582.0
0.10256	522.0	1156.0
0.12821	371.0	856.0
0.15385	309.0	693.0
0.17949	259.0	653.0
0.20513	203.0	559.0
0.23077	182.0	399.0
0.25641	166.0	394.0
0.28205	116.0	343.0
0.30769	108.0	306.0
0.33333	104.0	206.0
0.35897	90.0	214.0
0.38462	83.0	266.0
0.41026	71.0	207.0
0.4359	57.0	193.0
0.46154	58.0	185.0
0.48718	58.0	228.0
0.51282	60.0	175.0
0.53846	46.0	176.0
0.5641	47.0	116.0
0.58974	31.0	145.0
0.61538	43.0	131.0
0.64103	31.0	159.0
0.66667	37.0	137.0
0.69231	61.0	166.0
0.71795	34.0	144.0
0.74359	53.0	91.0
0.76923	37.0	96.0
0.79487	38.0	84.0
0.82051	24.0	120.0
0.84615	27.0	88.0
0.87179	41.0	103.0
0.89744	45.0	100.0
0.92308	35.0	107.0
0.94872	39.0	97.0
0.97436	36.0	103.0
1.0	36.0	84.0
