f	pi	p0
0.02564	4049.0	5091.0
0.05128	1455.0	2414.0
0.07692	842.0	1510.0
0.10256	499.0	1122.0
0.12821	358.0	844.0
0.15385	268.0	768.0
0.17949	276.0	612.0
0.20513	225.0	580.0
0.23077	151.0	417.0
0.25641	167.0	360.0
0.28205	117.0	310.0
0.30769	110.0	316.0
0.33333	90.0	246.0
0.35897	102.0	236.0
0.38462	97.0	264.0
0.41026	61.0	213.0
0.4359	55.0	178.0
0.46154	53.0	204.0
0.48718	55.0	184.0
0.51282	48.0	212.0
0.53846	55.0	186.0
0.5641	62.0	144.0
0.58974	47.0	130.0
0.61538	46.0	141.0
0.64103	40.0	157.0
0.66667	41.0	135.0
0.69231	41.0	114.0
0.71795	35.0	150.0
0.74359	42.0	119.0
0.76923	34.0	97.0
0.79487	25.0	99.0
0.82051	33.0	126.0
0.84615	29.0	105.0
0.87179	49.0	116.0
0.89744	41.0	129.0
0.92308	32.0	83.0
0.94872	31.0	103.0
0.97436	33.0	86.0
1.0	35.0	94.0
