f	pi	p0
0.02564	4009.0	4946.0
0.05128	1490.0	2473.0
0.07692	826.0	1496.0
0.10256	519.0	1160.0
0.12821	390.0	844.0
0.15385	278.0	730.0
0.17949	279.0	618.0
0.20513	216.0	534.0
0.23077	167.0	412.0
0.25641	200.0	382.0
0.28205	128.0	321.0
0.30769	106.0	337.0
0.33333	81.0	236.0
0.35897	94.0	234.0
0.38462	88.0	274.0
0.41026	87.0	245.0
0.4359	47.0	182.0
0.46154	47.0	203.0
0.48718	50.0	197.0
0.51282	62.0	157.0
0.53846	57.0	188.0
0.5641	48.0	129.0
0.58974	46.0	132.0
0.61538	44.0	114.0
0.64103	35.0	139.0
0.66667	36.0	147.0
0.69231	55.0	121.0
0.71795	31.0	155.0
0.74359	48.0	115.0
0.76923	37.0	105.0
0.79487	30.0	108.0
0.82051	32.0	118.0
0.84615	33.0	101.0
0.87179	48.0	105.0
0.89744	36.0	106.0
0.92308	25.0	117.0
0.94872	27.0	85.0
0.97436	23.0	91.0
1.0	26.0	95.0
