f	pi	p0
0.02564	4156.0	4931.0
0.05128	1413.0	2405.0
0.07692	828.0	1576.0
0.10256	520.0	1124.0
0.12821	356.0	781.0
0.15385	328.0	712.0
0.17949	234.0	607.0
0.20513	206.0	532.0
0.23077	166.0	436.0
0.25641	164.0	378.0
0.28205	135.0	336.0
0.30769	112.0	302.0
0.33333	104.0	253.0
0.35897	86.0	241.0
0.38462	92.0	293.0
0.41026	76.0	238.0
0.4359	68.0	179.0
0.46154	57.0	165.0
0.48718	49.0	179.0
0.51282	57.0	168.0
0.53846	56.0	171.0
0.5641	49.0	130.0
0.58974	41.0	140.0
0.61538	43.0	124.0
0.64103	42.0	174.0
0.66667	35.0	125.0
0.69231	38.0	123.0
0.71795	39.0	130.0
0.74359	44.0	113.0
0.76923	39.0	91.0
0.79487	30.0	106.0
0.82051	22.0	104.0
0.84615	21.0	97.0
0.87179	41.0	111.0
0.89744	38.0	118.0
0.92308	26.0	109.0
0.94872	26.0	78.0
0.97436	32.0	83.0
1.0	27.0	106.0
