f	pi	p0
0.02564	4034.0	5048.0
0.05128	1470.0	2520.0
0.07692	838.0	1531.0
0.10256	529.0	1127.0
0.12821	410.0	794.0
0.15385	254.0	760.0
0.17949	219.0	654.0
0.20513	235.0	536.0
0.23077	174.0	421.0
0.25641	174.0	371.0
0.28205	115.0	329.0
0.30769	105.0	306.0
0.33333	84.0	248.0
0.35897	91.0	258.0
0.38462	82.0	265.0
0.41026	78.0	197.0
0.4359	76.0	182.0
0.46154	60.0	207.0
0.48718	66.0	195.0
0.51282	48.0	179.0
0.53846	43.0	151.0
0.5641	60.0	158.0
0.58974	47.0	147.0
0.61538	50.0	134.0
0.64103	42.0	156.0
0.66667	39.0	124.0
0.69231	46.0	116.0
0.71795	43.0	138.0
0.74359	37.0	105.0
0.76923	28.0	81.0
0.79487	25.0	100.0
0.82051	22.0	120.0
0.84615	25.0	127.0
0.87179	37.0	112.0
0.89744	30.0	113.0
0.92308	26.0	99.0
0.94872	31.0	110.0
0.97436	31.0	79.0
1.0	28.0	88.0
