f	pi	p0
0.02564	4081.0	4933.0
0.05128	1413.0	2450.0
0.07692	843.0	1511.0
0.10256	477.0	1075.0
0.12821	397.0	832.0
0.15385	270.0	676.0
0.17949	241.0	616.0
0.20513	232.0	520.0
0.23077	139.0	418.0
0.25641	173.0	328.0
0.28205	136.0	356.0
0.30769	120.0	301.0
0.33333	80.0	223.0
0.35897	83.0	221.0
0.38462	79.0	268.0
0.41026	82.0	224.0
0.4359	63.0	152.0
0.46154	48.0	182.0
0.48718	54.0	205.0
0.51282	66.0	137.0
0.53846	51.0	153.0
0.5641	46.0	152.0
0.58974	56.0	131.0
0.61538	46.0	118.0
0.64103	43.0	167.0
0.66667	32.0	126.0
0.69231	30.0	140.0
0.71795	41.0	125.0
0.74359	51.0	115.0
0.76923	41.0	88.0
0.79487	29.0	98.0
0.82051	30.0	124.0
0.84615	21.0	105.0
0.87179	50.0	111.0
0.89744	31.0	119.0
0.92308	14.0	110.0
0.94872	37.0	119.0
0.97436	38.0	81.0
1.0	34.0	96.0
