f	pi	p0
0.02564	4109.0	4851.0
0.05128	1366.0	2501.0
0.07692	883.0	1584.0
0.10256	545.0	1127.0
0.12821	397.0	830.0
0.15385	284.0	737.0
0.17949	286.0	612.0
0.20513	230.0	580.0
0.23077	175.0	407.0
0.25641	168.0	392.0
0.28205	107.0	327.0
0.30769	112.0	271.0
0.33333	84.0	261.0
0.35897	91.0	247.0
0.38462	108.0	286.0
0.41026	66.0	219.0
0.4359	53.0	204.0
0.46154	50.0	190.0
0.48718	60.0	199.0
0.51282	48.0	147.0
0.53846	41.0	149.0
0.5641	45.0	155.0
0.58974	44.0	137.0
0.61538	34.0	116.0
0.64103	43.0	169.0
0.66667	47.0	110.0
0.69231	36.0	132.0
0.71795	47.0	145.0
0.74359	39.0	112.0
0.76923	28.0	107.0
0.79487	29.0	129.0
0.82051	27.0	127.0
0.84615	40.0	99.0
0.87179	25.0	98.0
0.89744	41.0	104.0
0.92308	23.0	116.0
0.94872	29.0	94.0
0.97436	46.0	89.0
1.0	27.0	90.0
