f	pi	p0
0.02564	4217.0	4962.0
0.05128	1502.0	2456.0
0.07692	851.0	1563.0
0.10256	528.0	1139.0
0.12821	387.0	872.0
0.15385	281.0	697.0
0.17949	248.0	606.0
0.20513	221.0	521.0
0.23077	149.0	387.0
0.25641	168.0	347.0
0.28205	135.0	319.0
0.30769	107.0	347.0
0.33333	98.0	241.0
0.35897	100.0	237.0
0.38462	78.0	265.0
0.41026	68.0	217.0
0.4359	61.0	173.0
0.46154	43.0	194.0
0.48718	50.0	190.0
0.51282	59.0	164.0
0.53846	43.0	175.0
0.5641	45.0	145.0
0.58974	43.0	123.0
0.61538	50.0	132.0
0.64103	33.0	139.0
0.66667	42.0	124.0
0.69231	43.0	146.0
0.71795	47.0	152.0
0.74359	47.0	131.0
0.76923	42.0	97.0
0.79487	30.0	104.0
0.82051	23.0	127.0
0.84615	28.0	96.0
0.87179	34.0	114.0
0.89744	54.0	120.0
0.92308	25.0	101.0
0.94872	38.0	116.0
0.97436	32.0	81.0
1.0	42.0	110.0
