f	pi	p0
0.02564	4112.0	4878.0
0.05128	1436.0	2452.0
0.07692	831.0	1575.0
0.10256	546.0	1145.0
0.12821	393.0	895.0
0.15385	273.0	766.0
0.17949	242.0	577.0
0.20513	229.0	499.0
0.23077	155.0	431.0
0.25641	163.0	345.0
0.28205	114.0	348.0
0.30769	109.0	308.0
0.33333	86.0	252.0
0.35897	84.0	235.0
0.38462	98.0	262.0
0.41026	81.0	227.0
0.4359	65.0	167.0
0.46154	44.0	191.0
0.48718	57.0	195.0
0.51282	62.0	134.0
0.53846	57.0	160.0
0.5641	57.0	157.0
0.58974	42.0	134.0
0.61538	41.0	154.0
0.64103	37.0	140.0
0.66667	39.0	128.0
0.69231	40.0	111.0
0.71795	42.0	140.0
0.74359	59.0	111.0
0.76923	37.0	100.0
0.79487	32.0	100.0
0.82051	35.0	119.0
0.84615	31.0	126.0
0.87179	40.0	107.0
0.89744	45.0	131.0
0.92308	32.0	115.0
0.94872	29.0	95.0
0.97436	29.0	90.0
1.0	25.0	107.0
