f	pi	p0
0.02564	4081.0	4903.0
0.05128	1436.0	2535.0
0.07692	824.0	1649.0
0.10256	560.0	1138.0
0.12821	398.0	815.0
0.15385	256.0	720.0
0.17949	233.0	594.0
0.20513	201.0	497.0
0.23077	163.0	404.0
0.25641	162.0	375.0
0.28205	121.0	330.0
0.30769	119.0	305.0
0.33333	87.0	238.0
0.35897	110.0	233.0
0.38462	98.0	300.0
0.41026	71.0	212.0
0.4359	52.0	180.0
0.46154	52.0	182.0
0.48718	56.0	191.0
0.51282	46.0	161.0
0.53846	43.0	161.0
0.5641	48.0	134.0
0.58974	54.0	131.0
0.61538	42.0	122.0
0.64103	44.0	142.0
0.66667	37.0	106.0
0.69231	41.0	139.0
0.71795	45.0	147.0
0.74359	47.0	109.0
0.76923	34.0	81.0
0.79487	30.0	128.0
0.82051	23.0	115.0
0.84615	29.0	101.0
0.87179	41.0	102.0
0.89744	44.0	105.0
0.92308	27.0	111.0
0.94872	41.0	94.0
0.97436	35.0	108.0
1.0	34.0	108.0
