f	pi	p0
0.02564	4104.0	4803.0
0.05128	1416.0	2505.0
0.07692	825.0	1607.0
0.10256	473.0	1125.0
0.12821	374.0	797.0
0.15385	305.0	708.0
0.17949	264.0	614.0
0.20513	232.0	536.0
0.23077	177.0	415.0
0.25641	169.0	371.0
0.28205	128.0	331.0
0.30769	99.0	284.0
0.33333	85.0	238.0
0.35897	87.0	227.0
0.38462	98.0	289.0
0.41026	87.0	230.0
0.4359	55.0	183.0
0.46154	54.0	174.0
0.48718	70.0	199.0
0.51282	51.0	180.0
0.53846	48.0	175.0
0.5641	42.0	151.0
0.58974	41.0	145.0
0.61538	45.0	122.0
0.64103	43.0	159.0
0.66667	34.0	141.0
0.69231	37.0	116.0
0.71795	28.0	144.0
0.74359	45.0	99.0
0.76923	33.0	88.0
0.79487	27.0	114.0
0.82051	30.0	123.0
0.84615	25.0	92.0
0.87179	38.0	112.0
0.89744	48.0	122.0
0.92308	31.0	106.0
0.94872	28.0	114.0
0.97436	26.0	70.0
1.0	36.0	75.0
