f	pi	p0
0.02564	4242.0	4943.0
0.05128	1425.0	2604.0
0.07692	808.0	1622.0
0.10256	528.0	1050.0
0.12821	393.0	857.0
0.15385	277.0	715.0
0.17949	265.0	598.0
0.20513	209.0	514.0
0.23077	141.0	438.0
0.25641	156.0	388.0
0.28205	103.0	328.0
0.30769	108.0	308.0
0.33333	91.0	223.0
0.35897	104.0	216.0
0.38462	112.0	272.0
0.41026	72.0	255.0
0.4359	60.0	166.0
0.46154	56.0	170.0
0.48718	73.0	187.0
0.51282	62.0	179.0
0.53846	52.0	150.0
0.5641	50.0	156.0
0.58974	42.0	130.0
0.61538	55.0	121.0
0.64103	37.0	159.0
0.66667	40.0	134.0
0.69231	32.0	134.0
0.71795	32.0	127.0
0.74359	38.0	94.0
0.76923	42.0	112.0
0.79487	38.0	101.0
0.82051	23.0	97.0
0.84615	37.0	103.0
0.87179	32.0	116.0
0.89744	49.0	120.0
0.92308	25.0	112.0
0.94872	28.0	98.0
0.97436	34.0	99.0
1.0	26.0	85.0
