f	pi	p0
0.02564	4083.0	5029.0
0.05128	1432.0	2477.0
0.07692	820.0	1595.0
0.10256	567.0	1112.0
0.12821	393.0	820.0
0.15385	284.0	725.0
0.17949	257.0	620.0
0.20513	203.0	541.0
0.23077	171.0	453.0
0.25641	173.0	325.0
0.28205	129.0	370.0
0.30769	113.0	271.0
0.33333	85.0	246.0
0.35897	96.0	234.0
0.38462	84.0	261.0
0.41026	88.0	228.0
0.4359	67.0	166.0
0.46154	43.0	205.0
0.48718	60.0	176.0
0.51282	50.0	147.0
0.53846	41.0	175.0
0.5641	48.0	143.0
0.58974	28.0	145.0
0.61538	55.0	125.0
0.64103	44.0	131.0
0.66667	38.0	128.0
0.69231	40.0	129.0
0.71795	37.0	121.0
0.74359	50.0	101.0
0.76923	37.0	87.0
0.79487	31.0	116.0
0.82051	24.0	120.0
0.84615	29.0	98.0
0.87179	39.0	103.0
0.89744	43.0	108.0
0.92308	23.0	133.0
0.94872	46.0	107.0
0.97436	44.0	86.0
1.0	34.0	111.0
