f	pi	p0
0.02564	3964.0	4997.0
0.05128	1455.0	2444.0
0.07692	804.0	1518.0
0.10256	491.0	1159.0
0.12821	416.0	830.0
0.15385	296.0	699.0
0.17949	250.0	598.0
0.20513	225.0	557.0
0.23077	175.0	449.0
0.25641	124.0	371.0
0.28205	124.0	317.0
0.30769	103.0	276.0
0.33333	101.0	242.0
0.35897	76.0	218.0
0.38462	85.0	269.0
0.41026	73.0	214.0
0.4359	64.0	180.0
0.46154	46.0	197.0
0.48718	59.0	175.0
0.51282	53.0	181.0
0.53846	50.0	166.0
0.5641	52.0	153.0
0.58974	50.0	146.0
0.61538	50.0	123.0
0.64103	38.0	140.0
0.66667	46.0	119.0
0.69231	45.0	104.0
0.71795	44.0	144.0
0.74359	40.0	99.0
0.76923	41.0	89.0
0.79487	33.0	116.0
0.82051	22.0	109.0
0.84615	32.0	108.0
0.87179	39.0	109.0
0.89744	42.0	124.0
0.92308	13.0	98.0
0.94872	34.0	101.0
0.97436	38.0	85.0
1.0	21.0	105.0
