f	pi	p0
0.02564	4101.0	4921.0
0.05128	1399.0	2410.0
0.07692	874.0	1543.0
0.10256	521.0	1113.0
0.12821	393.0	880.0
0.15385	315.0	693.0
0.17949	252.0	609.0
0.20513	221.0	544.0
0.23077	160.0	435.0
0.25641	149.0	369.0
0.28205	128.0	344.0
0.30769	110.0	275.0
0.33333	77.0	233.0
0.35897	96.0	267.0
0.38462	101.0	246.0
0.41026	68.0	203.0
0.4359	58.0	186.0
0.46154	58.0	183.0
0.48718	56.0	211.0
0.51282	59.0	177.0
0.53846	61.0	186.0
0.5641	51.0	152.0
0.58974	35.0	160.0
0.61538	50.0	136.0
0.64103	43.0	177.0
0.66667	38.0	136.0
0.69231	39.0	128.0
0.71795	41.0	141.0
0.74359	55.0	128.0
0.76923	43.0	107.0
0.79487	34.0	109.0
0.82051	32.0	105.0
0.84615	29.0	112.0
0.87179	40.0	112.0
0.89744	57.0	115.0
0.92308	34.0	89.0
0.94872	42.0	105.0
0.97436	34.0	100.0
1.0	44.0	104.0
