f	pi	p0
0.02564	4074.0	4932.0
0.05128	1403.0	2448.0
0.07692	821.0	1572.0
0.10256	521.0	1119.0
0.12821	413.0	870.0
0.15385	316.0	713.0
0.17949	280.0	584.0
0.20513	208.0	534.0
0.23077	161.0	426.0
0.25641	170.0	406.0
0.28205	111.0	344.0
0.30769	96.0	325.0
0.33333	91.0	259.0
0.35897	77.0	214.0
0.38462	111.0	273.0
0.41026	88.0	242.0
0.4359	63.0	194.0
0.46154	59.0	227.0
0.48718	50.0	215.0
0.51282	76.0	163.0
0.53846	51.0	148.0
0.5641	46.0	162.0
0.58974	54.0	138.0
0.61538	46.0	144.0
0.64103	46.0	170.0
0.66667	45.0	149.0
0.69231	40.0	134.0
0.71795	43.0	134.0
0.74359	45.0	109.0
0.76923	41.0	91.0
0.79487	23.0	128.0
0.82051	35.0	101.0
0.84615	42.0	106.0
0.87179	41.0	115.0
0.89744	42.0	126.0
0.92308	25.0	112.0
0.94872	25.0	103.0
0.97436	28.0	68.0
1.0	22.0	97.0
