f	pi	p0
0.02564	4185.0	4865.0
0.05128	1475.0	2455.0
0.07692	886.0	1566.0
0.10256	524.0	1154.0
0.12821	399.0	811.0
0.15385	309.0	734.0
0.17949	269.0	629.0
0.20513	201.0	534.0
0.23077	146.0	407.0
0.25641	151.0	348.0
0.28205	108.0	335.0
0.30769	122.0	320.0
0.33333	91.0	259.0
0.35897	101.0	255.0
0.38462	97.0	282.0
0.41026	81.0	225.0
0.4359	49.0	189.0
0.46154	50.0	193.0
0.48718	56.0	188.0
0.51282	53.0	157.0
0.53846	37.0	154.0
0.5641	68.0	159.0
0.58974	35.0	127.0
0.61538	42.0	117.0
0.64103	31.0	162.0
0.66667	35.0	126.0
0.69231	49.0	109.0
0.71795	35.0	118.0
0.74359	54.0	110.0
0.76923	31.0	113.0
0.79487	21.0	116.0
0.82051	20.0	109.0
0.84615	36.0	96.0
0.87179	45.0	117.0
0.89744	33.0	120.0
0.92308	23.0	102.0
0.94872	30.0	99.0
0.97436	41.0	75.0
1.0	22.0	89.0
