f	pi	p0
0.02564	6356.0	5193.0
0.05128	2267.0	2489.0
0.07692	1377.0	1639.0
0.10256	861.0	1273.0
0.12821	641.0	966.0
0.15385	521.0	814.0
0.17949	411.0	715.0
0.20513	339.0	525.0
0.23077	304.0	451.0
0.25641	294.0	444.0
0.28205	258.0	436.0
0.30769	201.0	383.0
0.33333	154.0	330.0
0.35897	154.0	271.0
0.38462	138.0	320.0
0.41026	124.0	288.0
0.4359	156.0	240.0
0.46154	138.0	213.0
0.48718	106.0	216.0
0.51282	94.0	271.0
0.53846	105.0	205.0
0.5641	81.0	189.0
0.58974	91.0	240.0
0.61538	83.0	210.0
0.64103	64.0	164.0
0.66667	68.0	159.0
0.69231	80.0	145.0
0.71795	62.0	150.0
0.74359	58.0	191.0
0.76923	46.0	152.0
0.79487	71.0	141.0
0.82051	49.0	165.0
0.84615	41.0	108.0
0.87179	40.0	160.0
0.89744	60.0	151.0
0.92308	40.0	122.0
0.94872	51.0	119.0
0.97436	56.0	139.0
1.0	64.0	171.0
