f	pi	p0
0.02564	6319.0	5205.0
0.05128	2352.0	2562.0
0.07692	1402.0	1620.0
0.10256	860.0	1243.0
0.12821	661.0	962.0
0.15385	496.0	781.0
0.17949	437.0	763.0
0.20513	390.0	603.0
0.23077	314.0	480.0
0.25641	290.0	380.0
0.28205	246.0	403.0
0.30769	190.0	342.0
0.33333	197.0	295.0
0.35897	164.0	291.0
0.38462	132.0	320.0
0.41026	111.0	284.0
0.4359	135.0	238.0
0.46154	156.0	245.0
0.48718	105.0	234.0
0.51282	102.0	235.0
0.53846	87.0	204.0
0.5641	71.0	200.0
0.58974	91.0	240.0
0.61538	107.0	185.0
0.64103	68.0	195.0
0.66667	85.0	156.0
0.69231	62.0	167.0
0.71795	76.0	135.0
0.74359	62.0	178.0
0.76923	65.0	138.0
0.79487	68.0	171.0
0.82051	52.0	137.0
0.84615	46.0	147.0
0.87179	45.0	155.0
0.89744	61.0	128.0
0.92308	48.0	97.0
0.94872	55.0	117.0
0.97436	61.0	117.0
1.0	74.0	142.0
