f	pi	p0
0.02564	6474.0	5003.0
0.05128	2316.0	2587.0
0.07692	1377.0	1716.0
0.10256	839.0	1271.0
0.12821	651.0	950.0
0.15385	517.0	765.0
0.17949	434.0	779.0
0.20513	328.0	572.0
0.23077	284.0	510.0
0.25641	296.0	449.0
0.28205	228.0	381.0
0.30769	158.0	364.0
0.33333	171.0	323.0
0.35897	184.0	298.0
0.38462	141.0	297.0
0.41026	104.0	265.0
0.4359	134.0	242.0
0.46154	162.0	235.0
0.48718	124.0	224.0
0.51282	83.0	209.0
0.53846	85.0	206.0
0.5641	61.0	180.0
0.58974	82.0	208.0
0.61538	88.0	207.0
0.64103	58.0	157.0
0.66667	84.0	185.0
0.69231	87.0	144.0
0.71795	71.0	141.0
0.74359	59.0	189.0
0.76923	63.0	140.0
0.79487	67.0	144.0
0.82051	59.0	153.0
0.84615	63.0	127.0
0.87179	42.0	126.0
0.89744	52.0	125.0
0.92308	47.0	120.0
0.94872	49.0	135.0
0.97436	58.0	132.0
1.0	50.0	143.0
